image_id,text
365273,a small child is inside of a blue case
431256,A man on a snowboard in the mountains.
403054,A man riding a skateboard across a street.
531784,a woman is typing on a laptop on a desk
337274,a dog with a umbrella that is pointing to the sky
330419,there is a zebra that is seen standing next to a tree
320078,A cat laying on to of a white and red chair.
461254,A full English breakfast and tea sits atop a wooden table.
44260,A collection of apples growing on a tree. 
191265,A table full of trophies and cell phones 
498641,A dog that is laying down on its side. 
483001,A bedroom suite with a large bed and amazing view
267127,A man riding a skateboard down a street.
180373,A cat standing in front of a TV showing a dog in a  cage.
546596,A window display of some animals dressed up.
116083,"Adults walking along with kids, all carrying bags"
130401,The person crossing their legs is wearing socks with colorful dogs on them. 
442681,there are many trains that are stopped on the tracks
348594,A group of people are playing frisbee on the beach
295377,A skier stands next to a warning sign.
234807,a number of horses in a field near a building 
435986,A man with a coat on his shoulder and a suitcase by his foot.
105011,A pretty young lady riding a red surfboard in the ocean.
460107,A photo taken from the top of the table looking at a mirror in the background.
372501,A herd of sheep walking on top of a lush green field.
319616,A new empty refrigerator in a clean kitchen
395723,two zebras standing by a car in front of some trees
77187,A brown bear standing next to a tall brown tree.
552942,A white Cairn terrier pants in the sun whilst dressed in a neon yellow outfit.  
279165,A couple of zebras eating grass from a small grass area.
443259,A center island in a kitchen covered in a fan.
12269,A little girl is in store with an umbrella.
71466,a chair with a pillow a mirror on the wall and a set of curtains
512403,A vase of feathers on a shelf by some art.
561650,Baseball player standing in front of a fence holding a bat. 
495438,A shirtless person cutting a heart shaped cake with a knife.
354657,A stunt rider performs a trick on back of a horse.
80733,A man standing in front of a mirror above a counter.
470952,"A man is in his skiing gear, while posing for the camera. "
331529,A woman seated near buckets and baskets of oranges.
436315,A homemade pizza sits on a metal sheet.
514797,"At the seawall, the  gentlemen are holding up the kite "
153307,A clear glass vase of yellow flowers against a blue background.
316912,A cow and several people on the sidewalk next to a busy street.
220111,a buncch of food is laying out on a table
285645,A man wearing skis and holding a handle leans toward a sandy plain.
361341,A large black bird perched on top of a tree in a  forest.
155199,a black cat is laying on a couch
136552,a red double decker bus with a movie poster on the sign of it
294484,The giraffe eats from a reachable limb of the tree.
501225,The teenager is airborne while riding the skateboard
368212,Baby brushing teeth while sitting on a toilet.
192457,A donut on a plate with a fork and knife.
570116,a man and a kid that has a soccer ball 
386424,A man and woman are sitting at the table
87364,There are people in wet suits who are surfing in the ocean.
271266,A beautiful painting of a white plane with a blue tail.
197915,A bird that is sitting on a plate on a table.
498997,A man is playing a guitar by his keyboard.
123580,A table with four bowls of food on the top.
183500,A person is flying a biplane in the sky.
269784,A yellow scooter bike is by a fire hydrant.
443887,A cat sitting on top of a brick pillar next to a bunch of statues.
31368,A group of people eat a meal at an outdoor event
38837,A very cute cat sitting by  a very pretty umbrella.
308883,A laptop computer sitting on a bed by someones feet.
278627,A series of photos showing people eating food.
3466,The man is wearing orange and black shoes.
191672,a person riding a skate board on a wave
219440,a cow staring into a camera standing on a field 
200089,Several boats docked in a beautiful city harbor.
581829,"A bowl of cereal with milk, bananas, raspberries and blueberries."
397133,A man is in a kitchen making pizzas.
168580,A person sitting on a motor bike on a street.
57535,two sets of skiis covered with a bit of snow 
496632,A vehicle mirror reflecting a white bus on a road.
372113,A celebration with cake for Navy members stationed in Thailand
361106,a smiling groom holding his bride in his arms
535013,There is a banana and a donut on a white plate 
487159,"This meal consists of salad, water, vegetables and dip."
407644,A man standing on top of snow next to a snowboard.
560902,A man holding a tennis racket out towards a tennis ball.
362797,A crowd of people are standing at a fair and kites are in the sky above them.
298924,A plate of food with meat and white noodles.
578698,A person flying a kite over water on a cloudy day.
114884,"A woman with a cigarette standing, while a group of people with luggage walk towards a bus."
191203,Someone riding on an elephant in a wooded area.
95786,there are three vases made of clay on a table
425027,A black and white kitten sitting on top of a laptop computer.
405248,A wooden bench covered with pots and containers of plants.
64307,A brown tray topped with a plate of food next to potatoes and a drink.
177453,A giraffe standing next to a tall tree.
422686,A young man riding down the side of a skateboard ramp.
286362,two men looking angry at each other. 
263351,A woman in a red jacket is holding a red phone.
375760,"In the suit case there are  some clothes  .
"
409929,A young man crouches on a moving skateboard.
497501,"A white plate topped with fries, onion rings and vegetables."
101567,A dog resting his head on the edge of the pool next to an apple.
457559,A group of young men playing a game of soccer.
363986,A prepared formal dining table set and ready for guests.
215394,A cat napping inside of a large planter.
407260,A young woman holding a gun on a stove top oven sitting in a field.
34257,A market display case filled with different colored vegetables.
252048,A horse is standing in the stables in the hay
406395,A cat wearing a neck tie laying on top of a pillow.
27208,A woman taking a picture of kites being flown
321718,A woman takes a dish out of the oven proudly. 
214519,Two side by side urinals mounted on a wall.
289714,A person in a kitchen looking at the oven.
261779,A pinup-style photo of a woman sitting on a luggage trunk.
257327,a bathroom with towels under a sink and a big mirror above it
407909,"A photo of a person being taken in this picture.
"
199977,The airplane in the sky is doing tricks while spitting out smoke. 
491835,A woman is waiting for a train. 
336320,a large hot dog that  is on some paper
209604,Shelves are filled with parcels that have red ribbons.
434662,A skier bending down to gain momentum as she goes down the slope.
535307,A sandy beach next to the ocean under a sky filled with kites.
186697,A peson riding a bike down a long narrow road.
165202,A white traffic sign with black letters at night.
295683,A street sign that is on the side of the road.
7260,women on a tennis court playing a game of tennis 
376310,A small bathroom with a mirror and sinks.
440529,A man wearing a glove with a bird on top of it.
270048,two train cars one is black and the other is white
579277,A large store filled with lots of groceries and produce.
234124,A small kitten laying on top of a purple slipper.
383119,Several old boats side by side in a city harbor.
330495,A beautiful woman laying around a -bed with a neck tattoo.
146667,A woman digging through the storage compartment on her moped.
318523,A display in a doughnut shop filled with doughnuts.
315281,A partially eaten vanilla frosted doughnut with sprinkles
251797,A toilet with the seat down in a tiled room. 
202321,A man in a black wetsuit riding on a surfboard.
293810,The meal consists of meat with brocolli on the side.
577065,there are many zebras eating at the zoo together
539808,A humongous jumbo jet is on the airport runway.
277162,A hot dog with toppings and condiments in a paper wrapper.
579664,Vegetables are displayed in a wooden barrel outdoors.
254965,Two giraffe standing and sitting next to each other.
249836,A time lapse photo of a man throwing a frisbee.
214692,A large crowd watching a professional baseball game
446723,Man giving the peace sign to a lady taking a picture with a smart phone.
513968,A group of sheep in a field with a fence in the background.
82252,A couple of zebra standing next to each other.
466410,An elegant white vase of colorful flowers rests on the windowsill.
231549,A white bed sitting between two lamp under a picture.
163436,A surfer is about to catch a wave.
772,there are three she eps standing together on the grass
459967,A group of carrots are displayed on a counter. 
125651,A man standing behind a car next to a tent.
100306,A man standing on top of a snow covered ski slope.
204289,A round bundt cake on a blue plate next to a can
500884,A woman standing in front of a building in the rain.
348379,Group of protesters with red and white signs on concrete steps. 
154071,Some players in action on the baseball field.
61782,A walk in a shower sitting next to a sink under a mirror.
553721,A dog wearing a leash laying next to an orange frisbee.
457616,A boy in purple jersey swinging a baseball bat.
333150,A laptop and large crowd of people in a room.
447740,A woman holding up a smart phone and a little girl.
176799,A couple of people skateboarding in a graffiti filled area.
561009,A bird perched on top of a tree branch.
532387,A kid in standing in the grass with kites flying above.
165009,a man and woman stand next to a wedding cake 
517515,Several baskets filled with food sitting on a table.
554805,Two cows and a baby are standing and sitting down.
487095,Giraffes and zebra watching a zookeeper in their enclosure.
335085,Commercial retail refrigerator stocked full of beer bottles.
578849,A man riding skis down a snow covered ski slope.
565778,A train going back to its coarse filled with people.
263828,a black motorcycle is parked by the side of the road
210030,A white plate with a slice of cake on top of it.
331185,A person is riding his motorcycle on the dirt road.
267694,A person is eating a seafood pizza with a knife and fork
450728,A man in a black shirt rides an elephant as a man walks near it down a street.
93725,A boy swinging a baseball bat at a ball.
421139,A group of people on a field playing with a Frisbee.
234889,"Two large trains at a modernized train station, people walking about."
81100,A young boy standing on a  tennis court holding a racquet.
274449,A big crowd of people huddled together with some umbrellas.
374629,A brown and white cow standing in the middle of a gravel path.
347370,A person that is holding a lime in their hand.
358901,A white truck driving down a curvy road near trees.
445179,A bench that is beautifully shaded by a tree.
205370,A couple of friends playing video games together.
52016,A person standing by a building with a doughnut.
530226,A large white polar bear walking through the snow.
229659,A laptop in a bright yellow coffee house.
540556,A midair shot of a guy doing a trick in a skateboard halfpipe.
498657,A white and brown dog playing with frisbee in the field
486313,A CGI living room filled with black furniture.
441264,A pair of rusty scissors sitting on a floor.
80690,A couple of sub sandwiches are in a basket. 
569543,A female tennis player in white serves the ball.
189936,A picture of the president standing at a podium
100726,An older woman playing Wii Bowling with another girl.
505728,A woman prepares to pour batter into lined muffin tins.
313593,A cat sleeps with its head on a laptop computer.
412878,A large green couch located in a living room.  
285388,"A zebra walking inside of its pen, with its back to the camera."
210804,A tall building towering over a city next to a river.
140006,Mopeds and bicycles parked next to parking meters.
432702,A man with an umbrella sits on the hood of a car. 
183889,A man pressing buttons on his cell phone.
381842,A green street sign hanging from a metal pole.
253095,A man standing on a street with a cell phone to his ear.
581450,A living room filled with lots of furniture.
564088,a few people that are inside a fence
476335,a group of men working the kitchen behind a counter top
74711,Two ducks floating together on a body of water. 
87393,A baseball player taking a swing at a ball
323496,A young lad swings his Wilson tennis racquet.
23121,A man poses his tennis racquet as a ball comes towards him.
569059,A wooden desk sitting in a living room with a monitor on top of it.
234182,A bus that is colored in the colors of the Canadian flag.
13296,A clown riding a bike down the street
2640,a white train with a red stripe on its track
461522,Two giraffes standing next to each other looking over a fence.
373677,a clock on the top of a small tower on the top of a building
437049,The people are at tables on an outdoor patio.
32990,A kitchen sink sitting next to a toilet.
201420,A group of giraffe standing next to each other
14831,A brown and white animal laying on top of a bed.
476709,A woman standing on top of a paddle board.
189550,A woman in sunglasses is in a picture with a giraffe. 
124759,A couple glasses of wine and some food.
257058,A couple of men riding horses down a rocky path.
292618,The people are moving across the snowy mountainside. 
88084,A red and white painted fire plug on the sidewalk.
362123,A wet street with a stop sign on the corner.
351559,A traffic light in front of a tall building with red lights at the top. 
244581,a bed a lamp a cabinet and some curtains
183176,A man on a motorcycle with a woman on back
184621,A group of men riding on the back of a small elephant.
10858,Two hotdogs in open aluminum foil with various condiments.
568587,A woman on a cell phone standing on a street.
472828,A man selling oranges and juice to a bunch of people.
110231,A skier with poles on the hill of snow.  
100087,A traffic light by a Lutz road sign. 
24958,A man with a phone raised to his ear with other men.
75768,A man on a bed with a couple of dogs.
526706,a small calf nursing a cow in a pasture
268229,"A sleek, black bedroom looks cold and uninviting. "
314996,a woman on a beach holding a surfboard behind her 
360318,Small monkey eating fruit sitting on a rock. 
122020,A sweet potato cut in half next to a banana.
221820,A post with a no right turn sign and a stop signs with stickers
374727,A street sign showing four different roads on it
36810,A baseball player standing next to home plate.
550666,People gathering at an old building to eat on a sunny day
460347,A bus traveling on a freeway next to other traffic.
273246,a number of people on a beach with a body of water 
133327,A young man riding a skateboard down a sidewalk.
137861,A living room filled with furniture and hard wood flooring.
84130,a man riding a skateboard down a curvy road.
270738,a tennis player swings his racket at a tennis ball on a tennis court 
167273,A boy doing skateboard tricks on a wooden object.
538913,Children pose around a surfboard in front of a lifeguard station.
487220,A man and two women standing next to each other.
125107,A pug chews on a large water bottle. 
283254,A man in a tie sitting in front of a ashtray.
476406,A blue and yellow train on tracks next to two white vans.
539768,A tall street sign hanging from the sides of a tall metal pole.
358410,A bird standing on a ledge looking out.
247407,A small child in white shirt and tie with pacifier.
438723,A woman laying in a bunch of purses and shoes. 
2006,a big purple bus parked in a parking spot
278350,A person watching another person standing in the water.
548957,A bunch of apples and oranges in a closeup 
70619,A train parked in front of a train station.
554620,A woman with blonde hair holding an open umbrella.
476190,A small yellow and grey bird is walking on the ground.
404820,A man in a wet suit is surfing a wave.
17741,Three horse drawn carriages in front of a huge house with a clock on it. 
501982,Tennis match in process with a female about to serve the ball.
579294,A person skiing on snow covered field in front of houses. 
200627,A plate of food that includes rice and various vegetables.
301376,A street area with a building and cars.
109055,A cat sitting between two bikes  sitting next to each other.
110630,Colorful slice of pizza sitting on top of a white plate. 
152326,A man and woman cutting a cake near a window.
121572,a couple of buses that are lined up by some buildings
527374,A white plate topped with gravy covered food on top of a table.
76454,A giraffe is fenced in next to a large city.
515895,a person riding a horse on a beach 
245450,A subway train with a row of orange and white seats.
411480,A crowd of people standing on the edge of a cliff next to the ocean.
172006,The bunk beds are made up with the same bedding. 
93393,A giraffe is walking up a grassy and rocky hill.
517823,a couple of people that are standing in a field
33325,Three people are sitting on a bench in the subway.
187743,A small girl with long hair brushing her teeth
108898,The blooming yellow flowers are in the copper vase.
553709,a man in a tie holding a cup
280239,A train speeding down the tracks in the middle of a field.
161370,A living room filled with nice furniture and a persian rug.
86472,A white passenger train traveling down train tracks.
165419,A boy on the beach playing with a green Frisbee. 
24396,"On a small stage, a stylish motorcycle sits on display."
378809,A rear view mirror on the side of a yellow bus.
562906,a slice of pizza turned up side down on a paper plate
559470,a little boy holding onto a suitcase in an airport
487688,there are two woman that are riding motorcycles 
194013,A man working on an intricate task while on a canoe in an everglade.
564911,A oneworld passenger plane taking off from an airport.
389721,The giraffes wander around their cage and eat from the trough on a wall.
176993,an orange train is coming down some tracks
102174,a work desk with a monitor and keyboard
54924,Cluttered blue carpet with notebooks and video games.
450303,A group of people sitting around a table in front of computers.
246540,Decorated cake sitting on a plate atop a box.
426520,a living room with a bunch of figurines 
264044,A couple of red umbrellas sitting outside of a small brick building.
265719,a man that is eating some kind of food
280709,Dog jumping in air to catch flying disc with adult sitting in background.
135604,A young man about to kick a soccer ball on a green field
262274,A surfboard that is on its side in the sand.
141795,a bath room with a toilet a large mirror
21394,Three people ride an elephant near a wall.
393054,A modern open concept kitchen and dining room.
183249,An open door that leads into a kitchen 
84680,Someone dressed in a costume pressing the buttons on the microwave .
362469,People fly their kite by the sea while a boat sits in the background.
188824,a cat sits next to a remote control 
539937,A person is flying a kite high in the air.
441247,A woman standing in a kitchen next to a table.
136270,A white wedding cake with blue and red butterflies all  over it.
96097,there is a cat sitting on a wooden chair
474608,A disc jockey and a man singing into a microphone. 
420579,A person standing next to skis in the snow.
309495,A toilet that is in a bathroom with the lid up.
434022,A steam train is traveling down the tracks. 
220224,The top of a building with a clock on it.
431257,A large model railroad landscape with trains on it
513260,A blue train car sitting on top of train tracks.
183319,A glass next to a laptop computer on a desk.
45094,A man drinking wine at a wine tasting.
127074,A man holding a kite with a sea of people behind him. 
515126,A bunch of bananas sit next to a cup of coffee.
232769,Some girls who are playing soccer against each other.
178446,A young girl holding a sandwich at a table.
141343,An abandoned teddy bear outside of a closed shop on the sidewalk.
580791,A pizza with meat served on a plate  with a beer
467000,a rainy day with people on the road with umbrellas and a person with a cycle waiting in the shade. 
433574,A person in a wheelchair plays music on a CD player while talking on a wireless telephone.
251967,A picture of a carrot and a knife on a plate.
566631,some microwaves with a few stickers on them
357430,A large pizza sitting on a pizza pan with a slice missing.
101280,A water bird stands on the shore as the tide comes in.
236025,A young man holding a tennis racquet in his hand.
178994,A group of sheep sitting next to a tree.
531594,A black cat lies on a wood desk.
303549,A white toilet with a black lid and red painting on it. 
65969,A glass and vase sit on a table overlooking the ocean.
354072,A bathroom sink under a mirror next to a plant.
211204,A bear foraging in the grass on a hill
251344,Cupcakes with white frosting and different colored star frosting decoration on each.
216962,"The small bedroom is white monochromatic with lots of natural light, and no window coverings."
526801,A cluttered desk with a laptop and a computer on it.
541086,An ornate vase with a handle sitting on a table.
341401,Three boys are sitting and eating some food.
14600,A picture painting on a wall of a man with an umbrella. 
129135,Yellow Train stopped at the station in front of a bench.  
392933,A giraffe running across a grass covered field.
522702,A zebra standing on a lush green field next to a brick wall.
438253,A dog hides underneath a bed with its face peeking out of the bed skirt.
632,"Bedroom scene with a bookcase, blue comforter and window."
42979,Several people are running in a grassy field playing with a frisbee.
200725,A neat yellow bed in a room with white and blue walls.
428278,A plate holding a slice of pizza with assorted vegetables.
555920,A white plate containing fried food and various greens.
449471,A gaggle of geese walking across grass next to water.
53505,A toilet sitting underneath a medicine cabinet in a bathroom.
215897,Two guys leaning against a surf board on the beach.
236865,Young girl in a dress playing with a frisbee.
431439,A kid plays with scissors that look like a bird.
549448,A group of people are on a tour in the jungle.
176519,A man standing in the ocean next to a young child.
299601,A stuffed kitty cat is placed on a counter.
116226,a pair of yellow scissors a ladle and some oven mitts
350388,A cream based soup in a while bowl with a chopped green vegetable on top.
124659,A living room with a large green couch and office desk.
296383,A cel phone laying open on a table with reflections from the phone shinning on the table.
276458,A couple people in the water flying kites.
308894,A large long train on a steel track.
92416,A young man holding a bottle of beer while wearing a suit.
143129,A man and giraffes are sitting on the grass.
96110,Two and a half hotdogs on paper plates are on a counter. 
533811,A man wearing a neck tie and a blue shirt.
536154,A smiling child surrounded by numerous stuffed animals.
10039,A very large tower has a clock on it.
242870,The black and white silhouette of a motorcycle near water
125435,A pizza sitting on top of a white plate covered in cheese and veggies.
376278,A zebra is lying on the ground with other zebras.
403907,A red bench sitting below tall neon lit buildings.
213422,The bed and desk in a modern hotel room
18191,A black and yellow fire hydrant on a city sidewalk.
237777,Two elephants standing next to each other in a jungle forest. 
337120,A tall brick building with a bike parked in front of it.
153055,The thin pizza is sitting on the plate.
99540,a lift truck sits parked next to a pine tree 
73450,Airport workers loading luggage onto into an airplane's cargo hold.
280320,Urinals lined up along one wall with a handicap accessible one at the end.
369675,A passenger train is sitting at a station.
225946,A train traveling through the countryside next to a dirt road.
136929,A box with varieties of  donuts on the table
224662,An old self portrait of a man dressed nice.
309579,a bunch of people are flying kites in a field
218290,A baseball holding a baseball bat during a baseball game.
157928,A cooler attached to a sled near some skiers 
359184,A street sign on top of two one way arrow signs.
53668,a boy attemping a jump with his skateboard in a parking lot 
455218,A living room with furniture and a wall hanging
80713,A group of giraffes standing in front of people taking pictures.
366031,A woman standing with a bi-wing airplane on a runway.
127451,Two men riding snowboards in a snow storm down a slope.
493843,A trashcan has been knocked over in a kitchen.
83574,A bookshelf with a bear toy and various books.
251801,A wooden table topped with cakes and desserts.
578237,A group of men sitting in a wine seller.
307364,a large sidewalk is filled with people walking around 
119308,"A young man jumping up, doing a trick on a skateboard."
356394,People walking and bicycling in a city street.
402887,"Foreign candy in great display, all of color"
13175,Boy in college shirt riding skateboard along curved rail.
226959,a woman jumping in the air so she can hit a tennis ball with her racket 
459141,A person wearing a straw hat walking a bike.
203580,"A sidewalk with sandwich board, table and umbrella."
209239,A tasteful white and beige bathroom features and oval sink and large mirror.
178299,a brown and white cat sitting in a bathroom sink 
359356,A man hitting a tennis ball with a racquet.
93730,a tennis player on a court wit ha racket
292488,Person in a parka taking pictures with a mobile phone camera.
405261,Two people eating biscuits on a brown table. 
92020,A white dog having its hair blown dry by a man.
374111,Two plates of chips and a sandwich are served on a tray.
88652,A picture of a broken down stop sign.
23671,a person is jumping up with a tennis racket
315388,a pair of shoes and fabric strewn across a wooden floor.
327114,A cut in half sandwich on a plate with fries.
316882,A break room filled with tables and chairs.
234291,Lone giraffe standing in shade of tree in outdoor natural area.
284253,A pile of eggplant for sale at a market.
112085,A man riding on the back of a wagon being pulled by two horses.
201220,A man and woman in wedding attire smile.
230610,A bathroom with a sink and shower curtain with a map print.
405007,A European street of historic red-brick buildings and a spire rising in the background.
334760,A performer attending to an injured brown horse.
430155,a street image with parked vehicles along side the curb 
345389, A tall woman is standing in a small kitchen
137678,A building with a roman numeral clock hanging from it. 
80057,A brown teddy bear sitting at a table with colored pegs.
393804,A roast meat sandwich with a green sauce sits on a plate with something fried to the side. 
376545,A young man flipping a skateboard through the air.
489023,A soccer player looks up at a soccer ball.
442009,a bathroom with a bath tub near windows
11156,A purse sitting next to its contents and a laptop
22112,A shelf with a vase filled with green plants next to a vase with a face.
488823,A young man is working and mixing something together. 
260922,A photo of an apartment building with a clock on it 
182523,A man holding two red skis walking through the snow.
29472,A man with a white shirt and dress pants outside in the rain with an umbrella.
49517,There are plenty of leftovers on the stove.
116037,An baseball player is swinging at a moving ball while the catcher behind him is ready to catch it.
418949,"The ballplayer waits in the batter's box, watching the umpire defend his call."
498350,Motorcycle rider rides a rocky trail in the forest.
1856,A man riding a wave on top of a surfboard.
485081,An old double door oven that was in a fire.
543895,Two men squatting outside a store looking at a frisbee.
371999,An illuminated clock tower against a nighttime background
256251,A piece of pizza with a bite taken out of it
510559,A woman in a wet suit rides a surfboard.
108380,Two cows in a field eating from a food bowl
577932,A woman walking next to a man riding a pink bike.
157847,a bird that is flying high over the sky
505400,Group of people standing in a field playing with the frisbee. 
510707,a kitchen with a big sink and a rack for the pots
14975,Several people are at a podium holding a frame while a man in a suit looks on.
43435,"Two surfers catching two different waves, one after the other."
510842,A bus sits next to a curb at a cross walk.
396676,An intersection of a city with pedestrians in the crosswalk.
561901,An adorable little girl standing in the middle of a park holding a tennis ball.
346265,there is two picture of a giraffe in the wild
157206,A stack of old trunks and luggage against a wall.
176474,Three different types of dogs looking at the camera.
193181,A man holding a baseball bat on a field.
275210,A giraffe in a dry savannah with dry shrubs
544876,two males are sitting on a wooden bench eating donuts
231795,A kid standing there looking at his snowboard on the snow covered walkway. 
579231,A baseball player standing next to home plate.
387776,A man jumping on snowboard with mountains and trees in background.
43417,Laptop on a desk with an external mouse attached
541435,The counter of a coffee shop advertises additional seating downstairs.
506707,A baseball player runs into home plate during a game.
197254,A horse drawn carriage is parked along the curb.
408253,A woman standing on a beach holding a blue bag.
149785,A small elephant is walking in an enclosure by the fence.
92187,A parking meter with a wooden stick figure on top.
64961,A umbrella sitting over lawn chairs on a beach.
557677,A bathroom with a white toilet sitting next to a  white tub.
569526,a small child swinging a bat on a baseball field
382512,A man that is sitting down near a bird.
104198,A sign is next to an ornate white gazebo.
329337,A stop sign above other signs in front of a house.
478868,A man walking across the street without any traffic.
212342,Two colorful peacocks walking towards a brown wooden bench.
326410,"A living room is set up with cool walls, bright carpet and a dated entertainment center."
30595,toy of tracks arranged in a straight line
262197,a very tall brown structure sitting above a parking lot.
113975,Dog jumps over a woman to catch a frisbee in a dog show.
42288,a man jumps in the air as he catches a frisbe 
373375,A giraffe that is standing near a tree.
288481,A bunch of flowers inside of a vase.
23879,A train traveling down train tracks near a city.
520781,A bed in a bedroom beneath a flat screen TV.
247477,Person lying on brown leather couch in sparsely fille room.
293175,A couple riding on top of an elephant in a forest.
432429,a female tennis player in a black top playing tennis
175469,A couple of boats floating on top of a body of water.
43535,A man kissing a baby elephant on a dirt road.
477919,A store selling both ripe and unripe bananas.
311690,A plate topped with lots of greens next to a bottle of wine.
204830,Shelves filled with fresh vegetables of every kind.
319342,Adult surfer riding small breaking wave on open ocean.
348522,Man sitting on large block checking cell phone.
198397,A man hitting a tennis ball with a tennis racquet.
87409,Three beautiful women riding a paddle board on a large body of water.
87677,"An old building with two rusty, very old pick up trucks parked in front."
394892,a little kid riding a skateboard at a park
151629,A man holding a tennis racquet on a court.
170190,Red car on roadway in large city area.
157124,Various sink cabinets lined up in a warehouse
214391,Sandwiches and beverages sitting on a table 
444183,A man riding a pair of skis down a snow covered slope.
163798,A clock tower sitting beside a large building.
528875,"pans filled with assorted veggies, fruit and rice"
309434,Two planes fly next to each other with only the sky visible in the background.
404526,"A view of a beer bottle and a beach with chairs, an umbrella and the ocean in the background."
390157,A couple enjoying a yummy dark craft beer.
226119,A man standing behind a child sitting at a table
354212,A person using a mouse on top of a wooden desk.
523957,A guy is skateboarding through cones on a street.
252459,A picture of a window opened and something on it. 
209782,A man sitting on top of a bench in front of a street.
282659,Professional baseball player getting ready to swing at a pitch.
553992,"An institutional looking room holds an exit sign, chairs, recording equipment and a man with one arm aloft that appears to be demonstrating something with a device in the held-up hand for the benefit of a woman behind him that is watching closely.  "
484816,A yellow school bus with a creepy eye shaped rear view mirror.
498804,A tower of a building that has a clock on it.
67419,A bird perched on top of a tree branch.
100006,A truck that is sitting in the street.
549220,A dog on a leash trying to ride a skateboard.
89765,A shiny metal pot filled with some diced veggies.
12343,a man wearing black is riding a red and silver motorcycle
167989,a lady preparing pizza on a wooden table
218752,A large brown cow laying on the ground in a penn.
390292,A woman sitting in a chair beneath a sign saying not to sit there.
187144, A white bus parked at a stop next to a crowd.
474906,A white and black truck turning onto a street.
289899,A group of people ride in a canal past buildings.
68881,A full plate full of delicious food sets on top of the table. 
358624,An orange being held up to a christmas tree bulb.
577096,some kind of pole that has some writing on it
146917,A display case filled with fruit in paper wrappers.
574940,"Quaint living room area, furniture and decor appearing to be early American, well lit."
253693,Three zebras in a field of dry brush.
216333,A large tower of different sized and colored luggage. 
453520,A barn filled with cows and a few lights.
261068,A lady doing something with animals in an enclosed area.
248810,The adult giraffe is standing near a metal fence.
209856,A man standing in front of a plate of food with a glass of wine.
284465,A group of children playing a game of soccer.
411559,A man is flying a kite with two strings
381262,A couple of men sitting on a cement block on top of a skateboard.
445008,"Pedestrians pass in front of a fence, with benches, trees, and buildings on the other side."
529215,Two people with umbrellas are walking across railroad tracks.
370513,a desk with a laptop a monitor and a keyboard
104572,a bath room with sinks and mirrors 
346560,a woman is facing an oven in a kitchen
255784,A group of people with suitcases in a room.
560890,A group of people standing around each other.
245301,The girl is riding her show horse around the course. 
562485,A young woman wearing a suit and tie posing for a picture.
478099,A small train is going through a garden with people watching. 
135978,The view of a giraffe through some vegetation. 
302219,A trunk full of backpacks and other bags.
248363,A plate of cookies next to a cats tail.
162939,A plane is parked near the pretty blue ocean. 
260048,a green light over a street at an intersection
372914,a crowd of people with a clock tower in the background
469232,The guy is nicely dressed in a suit and tie.
545111,A see through container with a lemon and apple dropped in it.
251901,A person hiking up the side of a snow covered hillside.
572051,"A plate of pasta shells, broccoli and legumes."
271177,A motorcycle sitting on the side of a street corner.
407083,A small dog is looking out a car window.
437332,a male skateboarder in a white shirt doing a trick
324845,Three sandwhiches with toppings on them and a cucumber
5652,A little baby with blue eyes talking on a phone.
78420,A brown and black cat laying on laptop next to a chair.
164779,A white food truck driving down a street at night.
60090,A yellow commuter train parked at a train station.
478320,a passenger sorting through luggage on an airport runway
252776,a man glares as other people behind him look on
294134,A Fawcett's Malt truck sits parked on the side of the road.
528311,A desk in an office with a computer and a phone.
500492,A glass of beer with a bottle next to it on a table.
412399,A talented young surfer riding a large wave.
138601,A bus on a street that only allows buses.
40986,Raw cookies in a pan on the counter and baked cookies in a pan on the stove.
129663,Two people on a tennis court swinging to hit a tennis ball.
174390,A police man on a motorcycle drives down the road.
501294,A picture of people watching TV in the living room adjusted to imply motion.
523780,Two people skiing right up to a big lodge.
15987,Two elephants are touching trunks through a fence.
46877,A grey and white cat outside looking into a window.
387833,A tall clock tower with a massive clock on each of it's sides.
11181,Someone walking down the street while holding a pink umbrella
204206,A fire hydrant has been painted in the style of Dalmatian outside the fire department. 
410878,A parked motorcycle sitting on a dirty road.
488287,"A baby, eyes wide open, on top of some covers."
474854,a person eating a banana sitting at a table
3337,A man with a wristband on and a cell phone in his hand.
365132,A couple of women walking across a beach next to the ocean.
157093,A baseball player holding a wooden bat standing on a baseball field.
362599,"Small kitchen with wood cabinets, white refrigerator, microwave, and furnace"
439969,A rusted pink fire hydrant in the grass
446574,A bathroom has a shower and toilet in it.
8708,A white teddy bear is posed to appear to be reading a book.
279927,A group of people standing next to each other near a ground of people on a green patch fo grass.
7961,Some is holding a bottle of wine next to a huge hot dog covered in chili.
392985,An elephant stands in front of a watering hole in his habitat.
279696,A man standing next to a circus clown.
183394,a couple of people ride on horses side by side with each other 
240102,A man standing on top of a lush green field.
271900,Some sheep are next to a hay pile.
527497,An office cubicle with two computers on the desk
25668,a male and female and she is holding a white umbrella
519330,A group of people dressed in some nice clothes
126583,A man with a white cap and clothes holding something.
564738,A man holding a phone up to his ear near a tall brick building.
179141,Four people are smiling together over a box of pizza.
101762,A cat standing next to a bike parked against a wall.
338986,A train pulls up along some buildings. 
208340,A computer mouse is sitting on top of a keyboard.
192332,A passenger train parked at the train station.
403315,A husky dog is carrying a frisbee in a park.
